出现时间点,模式,字体,颜色,发送时间,弹幕池,用户id,rowid,content
2404.94500,1,25,16777215,1659591043,0,287fca90,1111489245471672064,图健健康康健健康康健健康康健健康康健健康康噜啦啦
2396.83900,1,25,16777215,1659591027,0,287fca90,1111489110717055488,图back图噜噜噜呼
2379.43100,1,25,16777215,1659591002,0,287fca90,1111488906152502784,特斯拉
2370.30000,1,25,16777215,1659590986,0,287fca90,1111488767086229248,痛快淋漓啦就是噜噜噜啊啦噜噜
2323.45300,1,25,16777215,1659590933,0,287fca90,1111488322699598080,天啦噜啊雷克萨斯了腿啊啦
2309.20100,1,25,16777215,1659590913,0,287fca90,1111488160640222464,天啦噜啦就读
2185.29800,1,25,16777215,1659590784,0,287fca90,1111487075280266240,我健健康康噜啦啦
1918.88700,1,25,16777215,1659590525,0,287fca90,1111484900651064576,仿佛呃呃呃呃呃呃呃呃呃呃拜拜
1873.06200,1,25,16777215,1659590464,0,287fca90,1111484387721008640,抱一抱
1837.56400,1,25,16777215,1659590395,0,287fca90,1111483811348173824,啥啦啦啦噜咕噜噜噜了噜啦啦噜咯噜啦咧啦噜噜啦噜咯啦咯咯咯咯啦啦
1820.49700,1,25,16777215,1659590345,0,287fca90,1111483391246691328,考虑考虑突击了一次又没有问题……这些是什么呢……
1805.64900,1,25,16777215,1659590320,0,287fca90,1111483179208046080,渐酒空金榼 花困蓬瀛
1338.62000,1,25,16777215,1659589845,0,287fca90,1111479197404063488,啊
1495.35000,1,25,16777215,1659589617,0,84534fca,1111477287351800576,2025高考加油
308.51400,1,25,16777215,1659589326,0,78e0c0e3,1111474840453414144,公主楼
2873.95900,1,25,9599289,1659588878,0,a4d121ad,1111471083271271936,祖传BGM，好评
2864.03800,1,25,9599289,1659588842,0,a4d121ad,1111470783227510272,[前方高能]
2743.35500,1,25,15138834,1659588775,0,a4d121ad,1111470224286176256,[前方高能]
2089.27700,1,25,15138834,1659588750,0,166222f7,1111470009806747904,川军血战台儿庄
2539.00300,1,25,15138834,1659588510,0,a4d121ad,1111467997849166336,趵突泉：你礼貌吗？
2536.10200,1,25,15138834,1659588474,0,a4d121ad,1111467700556925184,趵突泉
2527.10900,1,25,15138834,1659588392,0,a4d121ad,1111467005519067392,地铁？这明明是天铁
249.69200,1,25,16777215,1659588318,0,21a8e867,1111466385575540736,酒，是啤酒
2412.62100,1,25,15138834,1659588284,0,a4d121ad,1111466102082277888,进度条 危
2410.31700,1,25,16777215,1659588262,0,a4d121ad,1111465914496447488,我大济南终于来了
2393.65900,1,25,16777215,1659588238,0,a4d121ad,1111465716013538816,进度条？！
1694.48700,1,25,16777215,1659588164,0,a4d121ad,1111465096120461824,病毒
1231.99100,1,25,16777215,1659587831,0,a4d121ad,1111462304979037696,BGM响起
1217.10000,1,25,16777215,1659587790,0,a4d121ad,1111461958672217600,济南不配拥有名字
1101.88300,1,25,16777215,1659587656,0,a4d121ad,1111460834850433280,然后海浪打过来都凉凉了
1029.64800,1,25,16777215,1659587545,0,a4d121ad,1111459906281574144,有人垃圾
1005.49900,1,25,16777215,1659587496,0,a4d121ad,1111459491532125952,有人扔垃圾
1307.27500,1,25,16777215,1659587373,0,c0a73a28,1111458460261992704,气象观测站是败笔
891.45000,1,25,16777215,1659587366,0,a4d121ad,1111458401583588864,地理纪录片变成了生物纪录片
875.08900,1,25,16777215,1659587338,0,a4d121ad,1111458171156850432,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
857.93600,1,25,16777215,1659587287,0,a4d121ad,1111457742306192896,？
757.62700,1,25,16777215,1659587138,0,a4d121ad,1111456489433854208,晒足180天，厨邦酱油美味鲜
1040.70700,1,25,14811775,1659586994,0,4bc35fa5,1111455281667179008,哇酷哇酷
654.48000,1,25,16777215,1659586977,0,a4d121ad,1111455138725292800,牛逼class
1044.05000,1,25,16777215,1659586964,0,c0a73a28,1111455032223686144,三军未动，粮草先行
1015.88300,1,25,16777215,1659586902,0,c0a73a28,1111454513144936192,楼它
520.59200,1,25,16777215,1659586839,0,a4d121ad,1111453981542098176,桥：太重了
794.46300,1,25,14811775,1659586724,0,4bc35fa5,1111453018672645120,寿光排面！！
411.79200,1,25,16777215,1659586706,0,a4d121ad,1111452869908966400,MM，我上镜了。
699.90300,1,25,14811775,1659586609,0,4bc35fa5,1111452051524773888,宇宙寿光！！！
247.05600,1,25,16777215,1659586493,0,a4d121ad,1111451080392561920,青岛不倒我不倒。
726.41000,1,25,16777215,1659586454,0,c0a73a28,1111450753412798208,盐是工业的基础
202.98200,1,25,16777215,1659586442,0,a4d121ad,1111450654989368064,BGM
402.90400,1,25,16777215,1659586056,0,c0a73a28,1111447414847404544,特变喜欢海沙上跑步或慢步
325.67700,1,25,16777215,1659585908,0,c0a73a28,1111446175262723840,丹麦公主楼
214.63100,1,25,16777215,1659585625,0,c0a73a28,1111443797897704960,画面壮观！！！！！！
2687.92800,1,25,16777215,1659580555,0,f98a2f45,1111401267244396544,误入藕花深处，遂装围栏以挡之
2583.93500,1,25,16777215,1659578090,0,8529348c,1111380591389180928,全城泉，乃泉城
1955.57800,1,25,16777215,1659577156,0,8529348c,1111372754600343040,《一家老小》
1670.40800,1,25,16777215,1659576881,0,8529348c,1111370447624114944,危  无人机  危
1471.87600,1,25,16777215,1659576593,0,8529348c,1111368034372735488,中考必中固高宏志！！！
1819.00300,1,25,16777215,1659572805,0,ff9d1657,1111336256077436928,说好的小胖子呢（狗头）
128.38700,1,25,16777215,1659540545,0,26bb74e7,1111065635514844928,曹县报道了
1744.02000,1,25,16740937,1659534147,0,1b17cb8,1111011969395332352,黄渤牌面hhh
2313.69000,5,25,15138834,1659531015,0,885cf57b,1110985699244379392,一 不 小 心
2792.42600,1,25,16777215,1659530025,0,96ee99f7,1110977390353318144,进度条危机
1564.71700,1,25,16777215,1659517504,0,909230d0,1110872357507161344,分班重点班
1395.46000,1,25,16777215,1659517335,0,909230d0,1110870937164891136,日上，正赤如丹，下有红光动摇承之，或曰此东海也。
1879.69700,1,25,16777215,1659516791,0,282043e5,1110866372310818304,让海豹喝两杯笑死我了
1852.13500,1,25,16777215,1659516746,0,282043e5,1110866002423690496,哈哈哈哈哈哈哈
1384.67900,1,25,16777215,1659516275,0,282043e5,1110862049627377152,好美
1207.18600,1,25,16777215,1659516126,0,282043e5,1110860801209629440,这就是山东人普遍很高的原因吧
2857.95700,1,25,2236962,1659515951,0,c209b273,1110859326450489856,终于没了！！！
2773.40800,1,25,2236962,1659515866,0,c209b273,1110858616916744448,黄河之水天上来，奔流到海不复回
1304.51000,5,25,15138834,1659515722,0,44a069f,1110857408621852416,2024高考加油！
2619.63900,1,25,2236962,1659515712,0,c209b273,1110857327269091072,。
2508.37200,1,25,52480,1659515601,0,c209b273,1110856393809754880,《课本中的风景》
2325.03700,1,25,52480,1659515418,0,c209b273,1110854856060502016,b e a u t i f u l ! ! !
1972.61300,1,25,52480,1659515065,0,c209b273,1110851899755651072,西伯利亚大天鹅
1782.09500,1,25,52480,1659514872,0,c209b273,1110850280318414848,beautiful  ! ! !
268.23500,1,25,16777215,1659504743,0,221faa09,1110765309188421120,崂山道士
2908.48200,1,25,16777215,1659504712,0,1615f616,1110765047807778816,大美山东
2199.10100,1,25,16777215,1659503254,0,aa448518,1110752816361647360,越共探头
979.98900,1,25,16777215,1659503131,0,1615f616,1110751789613018368,临沂
127.18100,1,25,16777215,1659502448,0,1615f616,1110746055554950656,临沂四中
2851.21800,1,25,16777215,1659501166,0,41a6d8ed,1110735304404552448,江畔何人初见月，江月何年初照人
2679.86900,1,25,16777215,1659500933,0,41a6d8ed,1110733352836904448,李清照：防我是吧？
2007.20700,1,25,16777215,1659500207,0,41a6d8ed,1110727262187282688,扑棱蛾子
1914.96300,4,25,15138834,1659500095,0,41a6d8ed,1110726320767124224,如果信仰有颜色，那一定是中国红
1853.69300,5,25,41194,1659499991,0,41a6d8ed,1110725451497829376,汪汪汪汪汪
1845.07400,4,25,41194,1659499959,0,41a6d8ed,1110725179555822336,哈哈哈哈哈哈
1816.57300,4,25,41194,1659499914,0,41a6d8ed,1110724805835011328,可可爱爱
863.44200,1,25,16777215,1659498888,0,41a6d8ed,1110716192940759040,葱王争霸笑死我了
1212.06600,1,25,16777215,1659498226,0,424055dd,1110710640529731072,吃货的家乡-山东
2851.20000,5,25,15138834,1659491461,0,491ba709,1110653892502502144,鲁E  YYDS
1734.11000,1,25,16777215,1659461717,0,87544e9b,1110404384581480448,看不到龙头蜈蚣风筝，可惜，好大的
1678.49700,1,25,16777215,1659461636,0,87544e9b,1110403706186486784,龙王呢，龙头风筝呢
1631.34300,1,25,16777215,1659461559,0,87544e9b,1110403060305278464,没有看错，潍坊也临海！！！
1398.15400,1,25,16777215,1659461305,0,87544e9b,1110400927644439296,每年都有掉下去的，一定注意安全
1207.08800,1,25,16777215,1659461074,0,87544e9b,1110398988785545728,低调低调
43.21800,1,25,16777215,1659460569,0,87544e9b,1110394753024877056,青岛的
2543.16600,1,25,15138834,1659450685,0,59af91bf,1110311838253701888,你好，趵突泉
1323.46500,1,25,11890,1659449694,0,59af91bf,1110303526485064192,bgm绝了
2669.56300,1,25,16777215,1659448103,0,41a6d8ed,1110290183615614720,易安：你礼貌吗？
1673.22900,1,25,16777215,1659444312,0,96ee99f7,1110258380590769152,真.海洋生物
2736.37900,1,25,16777215,1659436541,0,7a0b21aa,1110193187290463488,我还以为有菏泽，牡丹之乡，一看进度条，算了吧
1464.93500,1,25,16777215,1659436381,0,7a0b21aa,1110191846723746048,曹县人，学校唯一一次研学就是在曲阜
1384.10900,1,25,16777215,1659436306,0,7a0b21aa,1110191218710654208,一览众山小
861.93900,1,25,16777215,1659436080,0,7a0b21aa,1110189322709127424,笑死我了，山东人表示很淦
261.04600,1,25,16777215,1659435675,0,7a0b21aa,1110185925717378816,菏泽人抱着牡丹表示羡慕嫉妒恨
141.42700,1,25,16777215,1659435490,0,7a0b21aa,1110184376576106496,青岛有海，菏泽人羡慕死了
1857.15400,1,25,16777215,1659434322,0,57d54ef1,1110174578665311232,解说真会说
774.21000,5,25,16707842,1659434216,0,f87b739d,1110173687341916928,开放的滨城欢迎您
1404.19400,1,25,16777215,1659433822,0,57d54ef1,1110170384982105344,配乐
1947.16300,5,25,16777215,1659430538,0,3fd5b261,1110142836566686208,《航拍动物世界》
2184.32000,1,25,16777215,1659429464,0,f1ced86e,1110133825557646080,河南和山东太像了。河南有的山东基本都有。河南没有的山东也有。河南人自卑嘤嘤嘤
975.91000,1,25,16777215,1659426839,0,a5dfdd0,1110111805302122496,大美郯城 我的家
2283.10400,1,25,16777215,1659422721,0,caad77f2,1110077256258091520,梁山好汉在此
1039.67400,1,25,16777215,1659421477,0,caad77f2,1110066826173326592,像便便
761.09100,1,25,16777215,1659421199,0,caad77f2,1110064489249952768,齐桓公
236.43700,1,25,16777215,1659420664,0,caad77f2,1110060007619296256,极限挑战脸基尼
133.67400,1,25,16777215,1659420562,0,caad77f2,1110059145807088384,青大毕业快闪
2073.18900,1,25,16777215,1659420443,0,818d8bfe,1110058150020700160,菏泽哭了
2436.68900,1,25,16777215,1659415856,0,e01a1390,1110019672163623424,临沂呢？
1398.33200,1,25,16777215,1659410921,0,12e52802,1109978270339955712,地理人来此报到
2583.59100,1,25,16777215,1659408338,0,682f25e0,1109956604931058944,跑男有一期就在这
1596.52500,1,25,16777215,1659408286,0,4f18095a,1109956168018871552,俺大潍坊！！！！！
1579.61300,1,25,15138834,1659407438,0,f1726705,1109949055922010112,我想起了范马孔子....
1513.23400,1,25,16777215,1659406813,0,682f25e0,1109943818117068544,进年级前五十，家人健康平安
1440.07300,1,25,16777215,1659406726,0,682f25e0,1109943084977991168,进年级前五十，家人健康平安
78.06000,1,25,16777215,1659403150,0,9990c46a,1109913084547556352,山东医学高等专科学校
2499.63100,1,25,16777215,1659397787,0,56c02f23,1109868101039697664,也是最后一条狗头
2407.83100,1,25,16777215,1659397625,0,56c02f23,1109866736909383680,三十四中的
1635.30300,1,25,15138834,1659381409,0,ea882f9a,1109730713751686400,我家在白浪河的出发点……（emmm）
2914.49600,4,25,15138834,1659377065,0,c98117f4,1109694266298562560,好客山东欢迎您！
2905.45600,5,25,15138834,1659377044,0,c98117f4,1109694095405688320,绝！！！
2869.54000,5,25,15138834,1659376969,0,c98117f4,1109693463030696704,来好客东营，观黄蓝交汇
2866.78100,5,25,15138834,1659376939,0,c98117f4,1109693212353771264,东营欢迎你！
2794.23900,5,25,15138834,1659376832,0,c98117f4,1109692314521175808,黄河入海，我们回家！
2789.39900,5,25,15138834,1659376819,0,c98117f4,1109692204353467648,旭旭宝宝是东营广饶一中的
2740.93500,5,25,15138834,1659376725,0,c98117f4,1109691417049015552,黄河入海，我们回家
2739.29400,5,25,15138834,1659376715,0,c98117f4,1109691337852365568,大东营排面！
1715.67600,1,25,16777215,1659376513,0,c98117f4,1109689635636033280,爱心！
1638.79800,1,25,16777215,1659376432,0,c98117f4,1109688957609998592,在我们学校每天都能看到渤海之眼
1630.75700,1,25,16777215,1659376408,0,c98117f4,1109688754731589376,潍坊新纪元人打卡
1848.22300,1,25,15138834,1659368776,0,c2923cee,1109624740466745600,狗？？？
1721.54300,1,25,15138834,1659368632,0,c2923cee,1109623531844666624,大了亿点
1500.62100,1,25,15138834,1659368213,0,c2923cee,1109620014450869760,逢考必过！！！
1250.55900,1,25,15138834,1659367703,0,c2923cee,1109615739238718720,熬夜看的，哈哈哈
1230.67900,1,18,16777215,1659367664,0,c2923cee,1109615408618413824,熬夜看的，哈哈
2411.04600,1,25,15138834,1659366665,0,7ace726e,1109607028206156800,菏泽菏泽菏泽菏泽菏泽菏泽菏泽菏泽菏泽菏泽菏泽菏泽菏泽菏泽
2262.02000,1,25,15138834,1659366486,0,7ace726e,1109605524799887360,好方啊
2255.51200,1,25,15138834,1659366464,0,7ace726e,1109605345057347328,社戏
2187.45900,1,25,15138834,1659366385,0,7ace726e,1109604682709594368,是菏泽不配吗 
2153.43200,1,25,15138834,1659366336,0,7ace726e,1109604270954577408, 微山湖上~静悄悄 ~~
143.35600,1,25,15138834,1659366149,0,c2923cee,1109602702083627520,求重点
1841.62700,1,25,15138834,1659365982,0,7ace726e,1109601296773590272,箍拥哈哈哈哈
1698.76900,1,25,16777215,1659364992,0,6d91a36b,1109592991506678016,泰安一中暑假作业
1688.66800,1,25,16777215,1659364964,0,6d91a36b,1109592759158909440,QAQ画质感人
215.64700,1,25,16777215,1659358771,0,c65c6600,1109540808341629952,济宁的呜呜呜
1498.77700,5,25,15138834,1659355124,0,3c73f6f0,1109510214853478144,2024上岸西电
1169.91900,1,25,16777215,1659353707,0,e72a0c0b,1109498327977905408,那一大条是海带吗
163.11400,1,25,16777215,1659353359,0,cb3bcf92,1109495408239013120,张殊墨，我爱你
935.64600,5,25,15138834,1659352885,0,3c73f6f0,1109491431325616384,被考过这题。。。服了
334.46200,1,25,16777215,1659352801,0,1006d60c,1109490727555189760,潍坊的羡慕了
382.91500,5,25,15138834,1659352514,0,3c73f6f0,1109488317256183040,日本排核废水后：洗个毛
952.54800,5,25,41194,1659351610,0,7c3968ad,1109480740724512000,银色地膜反射光使平果底部受热
895.97200,5,25,41194,1659351490,0,7c3968ad,1109479731088113920,大葱根系浅
838.37500,5,18,41194,1659351411,0,7c3968ad,1109479070015730944,山东寿光，最大的蔬菜流通地
813.96700,1,18,41194,1659351363,0,7c3968ad,1109478668888992000,中国四大蔬菜种植基地是山东寿光、山东烟台、山东莘县以及河北张北。其中山东寿光是最大的蔬菜流通地，山东烟台是最大的蔬菜出口地，山东莘县是最大的蔬菜种植地，河北张北是夏季最大的蔬菜基地。
804.28100,1,18,41194,1659351348,0,7c3968ad,1109478543126985216,中国四大蔬菜种植基地是山东寿光、山东烟台、山东莘县以及河北张北。其中山东寿光是最大的蔬菜流通地，山东烟台是最大的蔬菜出口地，山东莘县是最大的蔬菜种植地，河北张北是夏季最大的蔬菜基地。
591.03600,5,18,41194,1659350970,0,7c3968ad,1109475369179826944,交通便利：半小时生活圈
472.27200,5,18,38979,1659350826,0,7c3968ad,1109474161061047552,问：青岛啤酒工业区位因素？
387.12900,5,18,38979,1659349651,0,7c3968ad,1109464300604568832,脸基尼：防晒防海蜇
133.87100,1,25,16777215,1659349473,0,ee86f4af,1109462815149863168,山东菏泽的
50.67900,1,25,16777215,1659349425,0,653a657a,1109462412395825920,运河之都，孔孟之乡，济宁
1169.29300,1,25,16777215,1659339976,0,702a9098,1109383148212688640,盐焗海带真的好吃。
906.78500,1,25,16777215,1659339697,0,702a9098,1109380807321236736,考点，历史悠久。
975.37100,1,25,16777215,1659338193,0,93ea3280,1109368183749552640,我的老家
520.65800,1,25,16777215,1659332841,0,aa448518,1109323288649384960,人这么多，脚步都不统一，怎么共振？
2585.63300,5,25,15138834,1659332779,0,95f7b51c,1109322769016985344,子母河
1318.71300,1,25,16777215,1659332709,0,9dfeb197,1109322184490400512,高考加油，必胜！！
1310.25500,1,25,16777215,1659332663,0,9dfeb197,1109321795720486400,好漂亮诶
2355.39200,5,25,15138834,1659332542,0,95f7b51c,1109320786981787904,《孤零零》
2311.51200,5,25,15138834,1659332494,0,95f7b51c,1109320385075089920,亿不小心
2278.19200,5,25,15138834,1659332450,0,95f7b51c,1109320015615636480,面。          积。                不。          大
951.96900,1,25,16777215,1659332333,0,9dfeb197,1109319028687696128,更好着色！！地理考过
2248.49600,1,25,16777215,1659331568,0,9561fe92,1109312617106827264,下面的人好
1499.26300,5,25,15138834,1659331423,0,95f7b51c,1109311400943243008,ljq2024高考一本加油！！！！！！！！！
1486.54300,5,25,15138834,1659331408,0,95f7b51c,1109311275583863808,ljq2024高考一本加油！！！！！！！！！
1451.78300,5,25,15138834,1659331368,0,95f7b51c,1109310931533364736,元气森林
1430.98300,5,25,15138834,1659331341,0,95f7b51c,1109310709143096576,哭了哇哇哇哇
1456.92800,1,25,16777215,1659330428,0,9561fe92,1109303052382547200,孔庙祈福
859.26800,1,25,16777215,1659328328,0,9561fe92,1109285437521829888,厨王争霸：？？？
1472.32400,1,25,16777215,1659326364,0,49d72349,1109268962925187840,高考必胜！！！！
2749.32400,1,25,16777215,1659320996,0,c7a8f20f,1109223926560700672,欢迎来山东玩！
590.62300,1,25,16777215,1659318975,0,c7a8f20f,1109206973007547392,山东省会是济南！济南！
143.29200,1,25,16777215,1659316525,0,145a30aa,1109186425162616064,即墨实验
2881.65200,1,25,16777215,1659285822,0,8db99545,1108928866770023680,作为一个山东人我真的泪目了
2271.80300,1,25,16777215,1659278866,0,db9638de,1108870512811083008,西边滴太阳就要落山了，微山湖上静悄悄
724.42300,1,25,15138834,1659276241,0,b008aabb,1108848498050237440,滨州邹平欢迎您
699.80300,1,25,15138834,1659276204,0,b008aabb,1108848186832778496,滨州邹平欢迎您
70.92900,1,25,16777215,1659275733,0,ee1e9497,1108844236654062592,自由呼吸，自在荣成
223.92300,1,25,15138834,1659275720,0,b008aabb,1108844122678106624,古老大地
171.38300,1,25,15138834,1659275659,0,b008aabb,1108843618036093440,邹平欢迎您
56.60300,1,25,15138834,1659275538,0,b008aabb,1108842599617411584,邹平欢迎您
2507.34700,1,25,15138834,1659275335,0,fe4cc710,1108840896704857088,《真·航拍轻轨》
2502.99400,1,25,15138834,1659275283,0,fe4cc710,1108840459566102272,《官方吐槽，几秒后开始》
448.65800,1,25,16777215,1659271676,0,fe4cc710,1108810200330310144,果然还是青岛啤酒
1193.78000,1,25,16777215,1659271445,0,96122faa,1108808266009446144,这个真是，支出有点大，耗功夫
2730.61300,1,25,15138834,1659270150,0,fa1ed8b4,1108797400681617664,荻花洲这个老原神了
1224.86600,5,25,15138834,1659267212,0,4dd18b9,1108772759431072512, 五 岳 独 尊
1091.86600,5,25,15138834,1659267066,0,4dd18b9,1108771534241371648,地理题目
158.67900,1,25,16777215,1659266786,0,c755cfcd,1108769184617225984,简单来说就是要会风水
709.23700,1,25,16777215,1659266244,0,f98a2f45,1108764633319396352,枣庄难道不配吗
2794.78700,1,25,16777215,1659260648,0,630ee165,1108717690584973056,滨州也没有别说了
2107.91600,1,25,16777215,1659259457,0,2c2ce788,1108707703057971968,全体起立
1869.38800,1,25,16777215,1659259322,0,2c2ce788,1108706569841125120,海*
1027.26800,1,25,16777215,1659258086,0,fd1b1bcd,1108696198149263360,看的我想玩农场游戏了
2515.56900,1,25,16777215,1659257835,0,ae646b9b,1108694095611929600,搞笑了
708.62700,1,25,16777215,1659257783,0,e93f6547,1108693661308310272,ZIBO738（
2417.52400,1,25,16777215,1659257732,0,ae646b9b,1108693231970957056,来到大县城
2281.15400,1,25,16777215,1659257587,0,ae646b9b,1108692012820943360,东昌府
626.62500,1,25,16777215,1659256161,0,ae646b9b,1108680050942912000,济南蚌埠住了表示第一个不是就罢了没想到第二个都不是
873.95000,1,25,16777215,1659253983,0,653c07ca,1108661779011302912,我还没有葱高
2169.76300,5,25,8700107,1659252822,0,32958b99,1108652045331627520,云梦莲花坞(bushi)
1650.46000,5,25,8700107,1659252215,0,32958b99,1108646955954909696,潍坊是风筝之都
1620.50000,5,25,8700107,1659252146,0,32958b99,1108646372787235584,可以上去玩吗
1416.65600,5,25,38979,1659251903,0,32958b99,1108644338038074880,祝我考试100分
389.64600,5,25,38979,1659250815,0,32958b99,1108635209269827328,我到时候戴个绿头鱼
332.74800,5,25,16777215,1659250725,0,32958b99,1108634449261986560,《浪漫》
305.84000,5,25,16777215,1659250655,0,32958b99,1108633869491741440,居庸关:你礼貌吗
1907.91300,1,25,16777215,1659250595,0,86371e4a,1108633359254485248,密麻麻石蜡
379.58100,1,25,16777215,1659247588,0,241f4899,1108608135901284352,花石是花岗岩，青岛盛产花岗岩
2485.89500,1,25,16777215,1659246151,0,5a411b32,1108596081647917568,物理融合
1777.38700,1,25,16777215,1659245735,0,5a411b32,1108592596500022528,这种景象相当于南美洲南部太平洋和大西洋交界线
1688.08700,1,25,16777215,1659245635,0,5a411b32,1108591754250210560,有没有哥斯拉
1075.15500,1,25,16777215,1659245223,0,5a411b32,1108588301901726976,沙门岛
1554.48600,1,25,16777215,1659243104,0,7a691442,1108570527540442368,2024中国传媒大学
1285.25000,1,25,16777215,1659242939,0,3448a3f,1108569137505938944,上西天就简单多了
37.01900,1,25,16777215,1659240627,0,fe051347,1108549744252261376,山东济宁鱼台县
2321.70300,1,25,16777215,1659235493,0,3f0aa05b,1108506679538186496,临清钞关
2312.57300,1,25,16777215,1659235471,0,3f0aa05b,1108506495466728960,环城湖
981.53700,1,25,16777215,1659235159,0,7d1678c,1108503872516823040,烧了
2765.50000,1,25,16777215,1659234821,0,10fb75e7,1108501044742090496,渮泽不配啊
2048.70100,1,25,16777215,1659234080,0,10fb75e7,1108494822987226624,渮泽呢
931.64500,1,25,16777215,1659232889,0,10fb75e7,1108484837179759872,山东都是吃的
483.25900,1,25,16777215,1659224237,0,a4c717c6,1108412252828018688,都是梦破碎的声音
1201.36200,4,25,15138834,1659223424,0,ed19caa,1108405433032303104,自信点，建国70多年，山东有50多年中国第一
518.02000,1,25,16777215,1659197861,0,cf9cd476,1108190999626220800,每日马拉松（1/1）
1421.97300,1,25,16777215,1659194365,0,ee664742,1108161675208551424,2023高考600+
1365.37600,1,25,16777215,1659194309,0,ee664742,1108161200648208128,2023高考必胜
700.49700,1,25,16777215,1659193633,0,ee664742,1108155529932621824,费油飞法
1721.30200,1,25,16777215,1659191852,0,261b21f0,1108140587992752128,coool
1570.27400,1,25,16777215,1659191731,0,261b21f0,1108139573994787072,2024高考620分！
2907.23300,1,25,13369971,1659191730,0,b4c45809,1108139565245378048,好客山东欢迎您！
1546.93200,1,25,16777215,1659191712,0,261b21f0,1108139416834373632,分班重点班！！！！！！
248.03400,5,25,16646914,1659191493,0,17331653,1108137576877001472,马思唯《崂山道士》哈哈哈哈哈哈哈
2665.39900,1,25,16777215,1659186963,0,e60b9e69,1108099574536517632,哈哈哈哈不行了笑死了
1662.47700,1,25,15138834,1659185817,0,fa1ed8b4,1108089962055803904,群魔乱舞
1496.34200,1,25,16777215,1659185577,0,e60b9e69,1108087955014049536,高考顺利！
1603.69900,1,25,15138834,1659185147,0,fa1ed8b4,1108084342686699264,荣成+天鹅=鹅城
2546.63400,1,25,16777215,1659184310,0,a431f90c,1108077324642885120,豹突泉今天豹突了吗？
2079.99100,1,25,16777215,1659183750,0,a431f90c,1108072630059270912,聊城YYDS
2026.87100,1,25,16777215,1659183684,0,a431f90c,1108072075219847936,直升机:那我走？
1463.00400,1,25,16777215,1659181777,0,e733121c,1108056076659508224,前几天爬完泰山接着去了三孔
809.64200,1,25,16777215,1659179053,0,ffb3f87d,1108033222316462080,地理题的DNA苏醒了
1537.55300,1,25,16777215,1659178462,0,2f25243f,1108028263869237504,学习顺利，身体健康，开开心心，高考加油！！！！！！！
1480.61400,1,25,16777215,1659178300,0,2f25243f,1108026907699491584,2023高考加油！！！！！
1553.83600,1,25,16777215,1659171292,0,f03bee5,1107968123019297536,2024高考加油
2686.70000,1,25,16777215,1659170847,0,5f4f955c,1107964388972806144,德州说不出的苦
477.77700,1,25,16777215,1659170362,0,49ac56a9,1107960318761432576,平民已消遣不起
1539.13300,5,25,15138834,1659161769,0,a9305ee1,1107888236576995328,25年高考双一流
1342.35500,5,25,15138834,1659161555,0,a9305ee1,1107886442270737920,泰山奶奶 高考保佑
76.11100,1,25,41194,1659159864,0,888d3e39,1107872251539284480,泉城欢迎你！！
974.50100,1,25,16777215,1659158684,0,ab8e1669,1107862354181503744,临沂！！！
703.58900,1,25,16777215,1659158402,0,ab8e1669,1107859988384196608,经过临沂哦哦哦哦哦！！！
2423.46200,1,25,16777215,1659156113,0,3b7b59a9,1107840786105513728,临沂没排面？？？？？？
2878.47000,1,25,41194,1659153760,0,5b5cfaf4,1107821051720558336,淄博淄博淄博
88.74100,1,25,16777215,1659152218,0,5b5cfaf4,1107808112905192960,大山东啊
2892.41200,1,25,16777215,1659149616,0,d0ac730a,1107786286795897856,山东yyds
1513.94600,1,25,16777215,1659149142,0,ebe2f057,1107782316190662144,欧皇降临 逢考必过 成功上岸
728.70600,1,25,16777215,1659148501,0,ebe2f057,1107776934915370752,滨州！SYX!
60.55900,1,25,16777215,1659145543,0,68c9fea7,1107752118653253888,山东济南
30.71700,5,25,15138834,1659145039,0,6974ef1a,1107747890492921344,欢迎报考潍坊文昌中学！！！！！！！
1407.95900,1,25,16777215,1659142670,0,b7d9047a,1107728024381695744,人杰地灵
1112.07100,1,25,15138834,1659137191,0,fa1ed8b4,1107682061579417600,战略生物反潜基地
1026.19600,1,25,15138834,1659137088,0,fa1ed8b4,1107681200648171520,哼    哼   啊～～
2049.05400,1,25,16777215,1659114294,0,7c4f3954,1107489984652517888,台儿庄古城我的家
2031.98900,1,25,16777215,1659114265,0,7c4f3954,1107489746793578240,啊啊啊 台儿庄古城
2661.55900,1,25,15138834,1659104176,0,f194857e,1107405113674480384,？？？？？？？？？？？
2895.45500,1,25,16776960,1659103485,0,bfc91197,1107399315367819008,哟西
163.68200,1,25,16776960,1659103116,0,bfc91197,1107396220483279872,好喜欢
1695.35300,1,25,15138834,1659102957,0,f194857e,1107394881820753664,谁的马上天了
2472.50700,1,25,16776960,1659102688,0,a1c64155,1107392625545361920,uuu··```uuuuuuuuuuuuuuuuuuu
2445.56000,1,25,16776960,1659102666,0,a1c64155,1107392444393311744,uuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuuu
